,URL,id,desc,stars,num_ratings,num_reviews,reviews,vader_score,final_score
245,http://flipkart.com/sheetal-associates-women-bodycon-green-dress/p/itmcdee088e38092?pid=DREGCRXZHPNAQGYZ&lid=LSTDREGCRXZHPNAQGYZMHPBNV&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_7_268&otracker=browse&fm=organic&iid=en_9%2BmzLsy51trwHAvJ2DwswImedrLP9p1GeogpBJTkD0ODZxW8ZHf2ke%2FVp5FibsRqXkJjTfyl%2FDfYDFjHOkpfAA%3D%3D&ppt=None&ppn=None&ssid=xtqx69xdo00000001658756741660,245,Women Bodycon Green Dress,4,7476,905,superb dress❤️❤️❤️❤️ good product just lit 💜i loved it,1.6647,0.0165947418
249,http://flipkart.com/sheetal-associates-women-bodycon-black-dress/p/itmf435f32b08493?pid=DREGBD3C2G2GTZVH&lid=LSTDREGBD3C2G2GTZVHSWYTIQ&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_7_272&otracker=browse&fm=organic&iid=en_9%2BmzLsy51trwHAvJ2DwswImedrLP9p1GeogpBJTkD0NdroWIgmqBBPLIb%2BwXoY1wOoUAbNOLKVAefTWT7l2B4w%3D%3D&ppt=None&ppn=None&ssid=xtqx69xdo00000001658756741660,249,Women Bodycon Black Dress,4,7476,905,superb dress❤️❤️❤️❤️ good product just lit 💜i loved it,1.6647,0.0165947418
257,http://flipkart.com/sheetal-associates-women-bodycon-purple-dress/p/itm19253f71d01dd?pid=DREGCRXZYQMFBFSG&lid=LSTDREGCRXZYQMFBFSGU0URGL&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_7_280&otracker=browse&fm=organic&iid=en_9%2BmzLsy51trwHAvJ2DwswImedrLP9p1GeogpBJTkD0MpEYCHrQiDb003cXxtpZNrMOPDlsInkUzeisjicH0tSA%3D%3D&ppt=None&ppn=None&ssid=xtqx69xdo00000001658756741660,257,Women Bodycon Purple Dress,4,7476,905,superb dress❤️❤️❤️❤️ good product just lit 💜i loved it,1.6647,0.0165947418
282,http://flipkart.com/sheetal-associates-women-bodycon-green-dress/p/itmcdee088e38092?pid=DREGCRXZHPNAQGYZ&lid=LSTDREGCRXZHPNAQGYZMHPBNV&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_8_308&otracker=browse&fm=organic&iid=en_4NHvBEWQTX%2B1pNk6x%2Fegt07vDvSCtsMRfD36wl799tjv2LRP5hYgii1A19UiYyf%2FXkJjTfyl%2FDfYDFjHOkpfAA%3D%3D&ppt=None&ppn=None&ssid=4gx8zex8e80000001658756742655,282,Women Bodycon Green Dress,4,7476,905,superb dress❤️❤️❤️❤️ good product just lit 💜i loved it,1.6647,0.0165947418
286,http://flipkart.com/sheetal-associates-women-bodycon-black-dress/p/itmf435f32b08493?pid=DREGBD3C2G2GTZVH&lid=LSTDREGBD3C2G2GTZVHSWYTIQ&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_8_312&otracker=browse&fm=organic&iid=en_4NHvBEWQTX%2B1pNk6x%2Fegt07vDvSCtsMRfD36wl799tiadTla0IIo4Ee1eSZquz2OiPbRdyIPwiQvDZzoeZIZhg%3D%3D&ppt=None&ppn=None&ssid=4gx8zex8e80000001658756742655,286,Women Bodycon Black Dress,4,7476,905,superb dress❤️❤️❤️❤️ good product just lit 💜i loved it,1.6647,0.0165947418
318,http://flipkart.com/sheetal-associates-women-bodycon-green-dress/p/itmcdee088e38092?pid=DREGCRXZHPNAQGYZ&lid=LSTDREGCRXZHPNAQGYZMHPBNV&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_9_348&otracker=browse&fm=organic&iid=en_YR0nD3xAyVWf5dNuT7RPJr1WhBj9S5Uldsgv9yufQlk30HDzq80c9Jyqc5nNWoBsXkJjTfyl%2FDfYDFjHOkpfAA%3D%3D&ppt=None&ppn=None&ssid=addztmnj2o0000001658756744894,318,Women Bodycon Green Dress,4,7476,905,superb dress❤️❤️❤️❤️ good product just lit 💜i loved it,1.6647,0.0165947418
322,http://flipkart.com/sheetal-associates-women-bodycon-black-dress/p/itmf435f32b08493?pid=DREGBD3C2G2GTZVH&lid=LSTDREGBD3C2G2GTZVHSWYTIQ&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_9_352&otracker=browse&fm=organic&iid=en_YR0nD3xAyVWf5dNuT7RPJr1WhBj9S5Uldsgv9yufQlkO69fKw0WTkkdVn%2BrlS%2FemOoUAbNOLKVAefTWT7l2B4w%3D%3D&ppt=None&ppn=None&ssid=addztmnj2o0000001658756744894,322,Women Bodycon Black Dress,4,7476,905,superb dress❤️❤️❤️❤️ good product just lit 💜i loved it,1.6647,0.0165947418
326,http://flipkart.com/sheetal-associates-women-bodycon-purple-dress/p/itm19253f71d01dd?pid=DREGCRXZYQMFBFSG&lid=LSTDREGCRXZYQMFBFSGU0URGL&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_9_356&otracker=browse&fm=organic&iid=en_YR0nD3xAyVWf5dNuT7RPJr1WhBj9S5Uldsgv9yufQlnQUWo3d%2FLTkfZw1QkeTpepJbhM8RjKmLR49P%2BSDg2BCA%3D%3D&ppt=None&ppn=None&ssid=addztmnj2o0000001658756744894,326,Women Bodycon Purple Dress,4,7476,905,superb dress❤️❤️❤️❤️ good product just lit 💜i loved it,1.6647,0.0165947418
355,http://flipkart.com/sheetal-associates-women-bodycon-green-dress/p/itmcdee088e38092?pid=DREGCRXZHPNAQGYZ&lid=LSTDREGCRXZHPNAQGYZMHPBNV&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_10_388&otracker=browse&fm=organic&iid=en_HuDUzw5bUJMADomwPz337D3siJ3jsMe%2FwZLDzWEtbn2mwJcYhGmE2bQcqhymlfmQXkJjTfyl%2FDfYDFjHOkpfAA%3D%3D&ppt=None&ppn=None&ssid=7rgz4b6q000000001658756745981,355,Women Bodycon Green Dress,4,7476,905,superb dress❤️❤️❤️❤️ good product just lit 💜i loved it,1.6647,0.0165947418
359,http://flipkart.com/sheetal-associates-women-bodycon-black-dress/p/itmf435f32b08493?pid=DREGBD3C2G2GTZVH&lid=LSTDREGBD3C2G2GTZVHSWYTIQ&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_10_392&otracker=browse&fm=organic&iid=en_HuDUzw5bUJMADomwPz337D3siJ3jsMe%2FwZLDzWEtbn3GUWIdujq%2FhPOr80IAJ1EAiPbRdyIPwiQvDZzoeZIZhg%3D%3D&ppt=None&ppn=None&ssid=7rgz4b6q000000001658756745981,359,Women Bodycon Black Dress,4,7476,905,superb dress❤️❤️❤️❤️ good product just lit 💜i loved it,1.6647,0.0165947418
26,http://flipkart.com/aahwan-women-fit-flare-blue-dress/p/itm56234330c5b37?pid=DREGAB7F7GBMTMTG&lid=LSTDREGAB7F7GBMTMTGMRJ42B&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_1_30&otracker=browse&fm=organic&iid=9f4db607-5fab-4c8e-8f54-49bcaf7d2f85.DREGAB7F7GBMTMTG.SEARCH&ppt=None&ppn=None&ssid=935ax4ah8g0000001658756734118,26,Women Fit and Flare Blue Dress,4,5483,533,l size fits perfectly the material is soft and doesnt poke unnecessarilythe length is proper to be cute lil dresswe can style it in different ways possible can wear a pretty crop top on or wear a jeans underlooks superb im happy with the product ☺️✨❤️ beautiful dress,4.6955,0.0162501523
263,http://flipkart.com/aahwan-women-fit-flare-red-dress/p/itm29884569f6006?pid=DREGAB7FYYFFQMZX&lid=LSTDREGAB7FYYFFQMZXNGRJBH&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_8_286&otracker=browse&fm=organic&iid=5f63d83d-9940-40b4-ac45-834eaaf2387a.DREGAB7FYYFFQMZX.SEARCH&ppt=None&ppn=None&ssid=4gx8zex8e80000001658756742655,263,Women Fit and Flare Red Dress,4,5483,533,l size fits perfectly the material is soft and doesnt poke unnecessarilythe length is proper to be cute lil dresswe can style it in different ways possible can wear a pretty crop top on or wear a jeans underlooks superb im happy with the product ☺️✨❤️ beautiful dress,4.6955,0.0162501523
33,http://flipkart.com/shivam-creation-women-a-line-white-black-dress/p/itmdd6b966e4617f?pid=DREFFZ3UDZGMFGPP&lid=LSTDREFFZ3UDZGMFGPPQIEVD1&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_1_37&otracker=browse&fm=organic&iid=en_rku7h9GRtb%2FK8nqva1dotzlyMGaXjHmXKocfnCp9%2F8Thtvn4un9aFUIs55Ddf%2Fo%2B%2F28e6tJtc4TyUNf1JIVDrQ%3D%3D&ppt=None&ppn=None&ssid=935ax4ah8g0000001658756734118,33,"Women A-line White, Black Dress",3.7,3317,565,really suparb gown nd quality wise great thnku flipkart for amazing products ❤️🤗 out of many dresses ive bought this is one of the best its just superb the material is soft the color of the black is rich deep black and design is simple but elegant the length is also floor length worth buying more than satisfied thank u flipcart delivery is also quite fast awesome perfect fitting i ❤this,6.6107,0.0159067171
106,http://flipkart.com/selvia-women-bodycon-black-dress/p/itmba29ffecb9185?pid=DREGYFMVTG4KEDGZ&lid=LSTDREGYFMVTG4KEDGZHRCIW1&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_3_119&otracker=browse&fm=organic&iid=518e877b-2c85-48a1-b683-3dc7f39eb17a.DREGYFMVTG4KEDGZ.SEARCH&ppt=None&ppn=None&ssid=3253kt4y000000001658756736902,106,Women Bodycon Black Dress,3.8,6608,707,awesome 😍😍😍material is good not transparent it fits nicely osm dress according to price,2.3459,0.0150830165
116,http://flipkart.com/selvia-women-bodycon-black-dress/p/itmba29ffecb9185?pid=DREGYFMVTG4KEDGZ&lid=LSTDREGYFMVTG4KEDGZHRCIW1&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_4_131&otracker=browse&fm=organic&iid=475b9e0f-e2fa-443e-9c2e-3bffb00fcde6.DREGYFMVTG4KEDGZ.SEARCH&ppt=None&ppn=None&ssid=eyr0hefdxs0000001658756737931,116,Women Bodycon Black Dress,3.8,6608,707,awesome 😍😍😍material is good not transparent it fits nicely osm dress according to price,2.3459,0.0150830165
346,http://flipkart.com/addyvero-women-skater-black-dress/p/itmfachryufmu5hz?pid=DREFACGKC8GPHFGY&lid=LSTDREFACGKC8GPHFGYPVGODT&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_10_377&otracker=browse&fm=organic&iid=059e3c9c-55a2-4fb4-b8bb-8450b82447a7.DREFACGKC8GPHFGY.SEARCH&ppt=None&ppn=None&ssid=7rgz4b6q000000001658756745981,346,Women Skater Black Dress,4.2,5387,676,osm product and i loved this❤️😍 good dress😍u can purchase❤️loved it it’s worthy 😍cutest dress  i ever got👗,2.8566,0.0148646867
181,http://flipkart.com/darzi-women-maxi-multicolor-dress/p/itm1aa7ca494ac06?pid=DREFSQT7GDFUNYZQ&lid=LSTDREFSQT7GDFUNYZQVHKFCD&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_5_199&otracker=browse&fm=organic&iid=9db22210-7319-4f31-8a7d-13cb2f0edf9f.DREFSQT7GDFUNYZQ.SEARCH&ppt=None&ppn=None&ssid=vtbp9w2e2o0000001658756739007,181,Women Maxi Multicolor Dress,3.9,5735,818,best product nice dress 👍🏻 good stuff😊,2.2172,0.0144164772
195,http://flipkart.com/darzi-women-maxi-multicolor-dress/p/itm1aa7ca494ac06?pid=DREFSQT7GDFUNYZQ&lid=LSTDREFSQT7GDFUNYZQVHKFCD&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_6_214&otracker=browse&fm=organic&iid=0f40640d-1f08-4370-8215-c3638c9d9b71.DREFSQT7GDFUNYZQ.SEARCH&ppt=None&ppn=None&ssid=gbo1wgpztc0000001658756740571,195,Women Maxi Multicolor Dress,3.9,5735,818,best product nice dress 👍🏻 good stuff😊,2.2172,0.0144164772
231,http://flipkart.com/selvia-women-bodycon-brown-dress/p/itm8f70a1349d301?pid=DREGYFJ8GEYFCGCW&lid=LSTDREGYFJ8GEYFCGCWU8AQSX&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_7_253&otracker=browse&fm=organic&iid=498d350b-fe93-4a21-a700-ed1f1254a687.DREGYFJ8GEYFCGCW.SEARCH&ppt=None&ppn=None&ssid=xtqx69xdo00000001658756741660,231,Women Bodycon Brown Dress,4,4796,590,thanks flipkart  im so happy so beautiful 😍 colour awesome dress go for it girls very comfortable and nice fitting,3.6275,0.0140713632
12,http://flipkart.com/hiva-trendz-women-fit-flare-multicolor-dress/p/itm514fe550f4c15?pid=DREG3QDFFZG8KPHV&lid=LSTDREG3QDFFZG8KPHVCCUNUA&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_1_14&otracker=browse&fm=organic&iid=9f4db607-5fab-4c8e-8f54-49bcaf7d2f85.DREG3QDFFZG8KPHV.SEARCH&ppt=None&ppn=None&ssid=935ax4ah8g0000001658756734118,12,Women Fit and Flare Multicolor Dress,4,5822,565,very nice dress 👍 thanku so much  the colour is same nice product 🤗🤗🤗🤗🤗 nyc tops,2.2722,0.0132459387
32,http://flipkart.com/hiva-trendz-women-fit-flare-multicolor-dress/p/itm0e4969da8ca02?pid=DREG3QDFNKVUUN2G&lid=LSTDREG3QDFNKVUUN2GYMTJYP&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_1_36&otracker=browse&fm=organic&iid=9f4db607-5fab-4c8e-8f54-49bcaf7d2f85.DREG3QDFNKVUUN2G.SEARCH&ppt=None&ppn=None&ssid=935ax4ah8g0000001658756734118,32,Women Fit and Flare Multicolor Dress,4,5822,565,very nice dress 👍 thanku so much  the colour is same nice product 🤗🤗🤗🤗🤗 nyc tops,2.2722,0.0132459387
353,http://flipkart.com/surhi-women-maxi-yellow-dress/p/itmb696d92c47a77?pid=DREFZG5RCHGWM9SJ&lid=LSTDREFZG5RCHGWM9SJQDM0EM&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_10_386&otracker=browse&fm=organic&iid=059e3c9c-55a2-4fb4-b8bb-8450b82447a7.DREFZG5RCHGWM9SJ.SEARCH&ppt=None&ppn=None&ssid=7rgz4b6q000000001658756745981,353,Women Maxi Yellow Dress,3.8,5751,617,nice dress for haldi function very nice and soft😘😘😘😘 good but without sleeve,2.1641,0.0128110982
94,http://flipkart.com/sheetal-associates-women-bodycon-blue-dress/p/itma8ac70fedcc4c?pid=DREG7ACTUHQGX4ZD&lid=LSTDREG7ACTUHQGX4ZDEVLH4V&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_3_106&otracker=browse&fm=organic&iid=518e877b-2c85-48a1-b683-3dc7f39eb17a.DREG7ACTUHQGX4ZD.SEARCH&ppt=None&ppn=None&ssid=3253kt4y000000001658756736902,94,Women Bodycon Blue Dress,4.1,4104,480,just awesome😍❣️i have for my birthday partynd literally its awesomego for it ❣️❣️ beautiful dress 👗👗🥰 amazing ✨🌹,4.0726,0.0125686765
176,http://flipkart.com/sheetal-associates-women-bodycon-black-dress/p/itmd391e52dbb84c?pid=DREG7AD8ZSFACVVN&lid=LSTDREG7AD8ZSFACVVNNXTWOK&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_5_194&otracker=browse&fm=organic&iid=9db22210-7319-4f31-8a7d-13cb2f0edf9f.DREG7AD8ZSFACVVN.SEARCH&ppt=None&ppn=None&ssid=vtbp9w2e2o0000001658756739007,176,Women Bodycon Black Dress,4.1,4104,480,just awesome😍❣️i have for my birthday partynd literally its awesomego for it ❣️❣️ beautiful dress 👗👗🥰 amazing ✨🌹,4.0726,0.0125686765
206,http://flipkart.com/sheetal-associates-women-bodycon-maroon-dress/p/itm2b75db971509e?pid=DREG7ACSMBGZNCZS&lid=LSTDREG7ACSMBGZNCZSHRWSAF&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_6_227&otracker=browse&fm=organic&iid=0f40640d-1f08-4370-8215-c3638c9d9b71.DREG7ACSMBGZNCZS.SEARCH&ppt=None&ppn=None&ssid=gbo1wgpztc0000001658756740571,206,Women Bodycon Maroon Dress,4.1,4104,480,just awesome😍❣️i have for my birthday partynd literally its awesomego for it ❣️❣️ beautiful dress 👗👗🥰 amazing ✨🌹,4.0726,0.0125686765
84,http://flipkart.com/sheetal-associates-women-a-line-black-dress/p/itm4ff6d4d68cba5?pid=DREFZSEAYZMB7DHD&lid=LSTDREFZSEAYZMB7DHDLV00KB&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_3_95&otracker=browse&fm=organic&iid=518e877b-2c85-48a1-b683-3dc7f39eb17a.DREFZSEAYZMB7DHD.SEARCH&ppt=None&ppn=None&ssid=3253kt4y000000001658756736902,84,Women A-line Black Dress,4,3483,456,what a beautiful dress 😍absolutely loved it 🥰 material is good comfort to wear nce clr nd sm clr as shown in picture perfect size  material is very good loved it,4.8783,0.0121750233
83,http://flipkart.com/selvia-women-gathered-green-dress/p/itm5b20813613460?pid=DREFZQHUJPUTPCEX&lid=LSTDREFZQHUJPUTPCEXLZXLCD&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_3_94&otracker=browse&fm=organic&iid=518e877b-2c85-48a1-b683-3dc7f39eb17a.DREFZQHUJPUTPCEX.SEARCH&ppt=None&ppn=None&ssid=3253kt4y000000001658756736902,83,Women Gathered Green Dress,3.9,4561,592,really love this dress 😍❤ loved this dress delivered before expected time and colour and material everything is same as shown in the pic really happy with this product and i recommend you to purchase it without any doubt worth of money go for it supperb,2.8365,0.0121564322
300,http://flipkart.com/harpa-women-fit-flare-multicolor-dress/p/itm6b5dc897dd6b8?pid=DREES5AG28PD3TXM&lid=LSTDREES5AG28PD3TXMM6YA5X&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_9_327&otracker=browse&fm=organic&iid=5e78f7a3-22ff-4166-bd37-1a923266d9fe.DREES5AG28PD3TXM.SEARCH&ppt=None&ppn=None&ssid=addztmnj2o0000001658756744894,300,Women Fit and Flare Multicolor Dress,4.3,4089,726,it is a good quality dress it has a stitch ringing right in the middle of the flair which makes it look inexpensive but it is great for the prince range awesome really very nice dress,2.1117,0.0116463039
8,http://flipkart.com/selvia-women-sheath-purple-dress/p/itm2fb61dc726593?pid=DREGABBRCU35PAPW&lid=LSTDREGABBRCU35PAPWJAA372&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_1_9&otracker=browse&fm=organic&iid=9f4db607-5fab-4c8e-8f54-49bcaf7d2f85.DREGABBRCU35PAPW.SEARCH&ppt=None&ppn=None&ssid=935ax4ah8g0000001658756734118,8,Women Sheath Purple Dress,4.3,4268,549,awesome outfit at this price ☺️🤩 it’s amazing nice dress 😍,2.5499,0.0115715312
13,http://flipkart.com/selvia-women-sheath-black-dress/p/itm33d22dab2dba7?pid=DREGAC3Z82GZEAZY&lid=LSTDREGAC3Z82GZEAZYOEOWFL&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_1_15&otracker=browse&fm=organic&iid=9f4db607-5fab-4c8e-8f54-49bcaf7d2f85.DREGAC3Z82GZEAZY.SEARCH&ppt=None&ppn=None&ssid=935ax4ah8g0000001658756734118,13,Women Sheath Black Dress,4.3,4268,549,awesome outfit at this price ☺️🤩 it’s amazing nice dress 😍,2.5499,0.0115715312
67,http://flipkart.com/selvia-women-sheath-dark-blue-dress/p/itm8ae89ec8d7640?pid=DREGABBRFGZ89QKN&lid=LSTDREGABBRFGZ89QKN7DT6GB&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_2_77&otracker=browse&fm=organic&iid=4f187e50-412d-4000-b0b3-491b071904b8.DREGABBRFGZ89QKN.SEARCH&ppt=None&ppn=None&ssid=ulr3gqi0ls0000001658756735101,67,Women Sheath Dark Blue Dress,4.3,4268,549,awesome outfit at this price ☺️🤩 it’s amazing nice dress 😍,2.5499,0.0115715312
184,http://flipkart.com/selvia-women-sheath-light-green-dress/p/itm26298ded2740b?pid=DREGABBRGGZY9ZTY&lid=LSTDREGABBRGGZY9ZTYHFBIPI&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_6_202&otracker=browse&fm=organic&iid=0f40640d-1f08-4370-8215-c3638c9d9b71.DREGABBRGGZY9ZTY.SEARCH&ppt=None&ppn=None&ssid=gbo1wgpztc0000001658756740571,184,Women Sheath Light Green Dress,4.3,4268,549,awesome outfit at this price ☺️🤩 it’s amazing nice dress 😍,2.5499,0.0115715312
129,http://flipkart.com/fashion2wear-women-maxi-multicolor-dress/p/itm4c9a2d9a299b1?pid=DREFV6GSHUPAUAEZ&lid=LSTDREFV6GSHUPAUAEZPV7VAS&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_4_145&otracker=browse&fm=organic&iid=475b9e0f-e2fa-443e-9c2e-3bffb00fcde6.DREFV6GSHUPAUAEZ.SEARCH&ppt=None&ppn=None&ssid=eyr0hefdxs0000001658756737931,129,Women Maxi Multicolor Dress,3.8,6654,765,out look is gud but to length colour print and style is too good my husband buy this for megreat qualityloved this,0.4404,0.0112971551
169,http://flipkart.com/aahwan-women-bodycon-maroon-dress/p/itme97f4b6131489?pid=DREG32XYMKQ2HJGH&lid=LSTDREG32XYMKQ2HJGHCYKPEC&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_5_186&otracker=browse&fm=organic&iid=9db22210-7319-4f31-8a7d-13cb2f0edf9f.DREG32XYMKQ2HJGH.SEARCH&ppt=None&ppn=None&ssid=vtbp9w2e2o0000001658756739007,169,Women Bodycon Maroon Dress,3.8,3541,338,dress is really very good and is comfortable it fits me well at this price range its awesome such an appropriate fiting and overall fits and makes me feel so good about my body  i absolutely feel so nice and quality is just superb loved the dress it looks so classy i ordered it for my birthday and it made my day at this price the quality is amazing i am very happy with the purchase,5.5335,0.0109471161
232,http://flipkart.com/libas-women-ethnic-dress-blue/p/itm872bc281e6dfa?pid=KTAFUSEJ2QZPZBKQ&lid=LSTKTAFUSEJ2QZPZBKQADUMBV&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_7_254&otracker=browse&fm=organic&iid=498d350b-fe93-4a21-a700-ed1f1254a687.KTAFUSEJ2QZPZBKQ.SEARCH&ppt=None&ppn=None&ssid=xtqx69xdo00000001658756741660,232,Women Ethnic Dress Blue Dress,4.4,3968,488,best dress love it it is fabulous 💫❣️,2.3111,0.0104131438
242,http://flipkart.com/harpa-women-wrap-black-dress/p/itmf3vd454mpzzuu?pid=DREEDTEZFA7NUYHD&lid=LSTDREEDTEZFA7NUYHDTYRTRS&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_7_265&otracker=browse&fm=organic&iid=498d350b-fe93-4a21-a700-ed1f1254a687.DREEDTEZFA7NUYHD.SEARCH&ppt=None&ppn=None&ssid=xtqx69xdo00000001658756741660,242,Women Wrap Black Dress,3.7,3503,538,awesome😍 its good little faded after wash has deep name but looks pretty awesome and classy product😍,3.2548,0.0103973280
135,http://flipkart.com/rigo-women-fit-flare-black-dress/p/itmemacyhgnh3v4s?pid=DREEMACYKEJVBBVV&lid=LSTDREEMACYKEJVBBVVEEJ0YC&marketplace=FLIPKART&store=clo%2Fodx%2Fmaj%2Fjhy&srno=b_4_151&otracker=browse&fm=organic&iid=475b9e0f-e2fa-443e-9c2e-3bffb00fcde6.DREEMACYKEJVBBVV.SEARCH&ppt=None&ppn=None&ssid=eyr0hefdxs0000001658756737931,135,Women Fit and Flare Black Dress,4,3226,527,love it 🎀🥇 love the material nice dress in this range 😍 love it,3.2677,0.0102893884
